,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,BAD
22,-0.3955618485085915,-0.29788105493297246,-0.2926620355207644,0.41911718664824527,0.3215481626157819,0.13740891338267638,-0.0768469840295188,-0.10282039926863792,-0.3463343077487262,0.14851140564886883,0.020274592667408237,-0.4607834032158475,1
23,-0.3403454071849229,-0.31165111380656907,-0.031202185566237186,0.3606126578835071,0.2766632847622946,0.425417525143347,-0.06611992073824019,0.3476510233815639,-0.14864583840675796,-0.15138829277608717,-0.26659169881992134,-0.396462691189355,1
24,-0.33392372770527784,0.031005522908535275,-0.34298706422383185,0.3538085733965596,0.06002114994686262,-0.24567482792166218,-0.06487236184883871,-0.08679848963538979,-0.4337877724065163,0.26232053495157986,-0.40090008015577977,-0.3889821838144686,1
25,-0.4546295284262295,-0.2916190973373741,-0.29947731762700114,0.481702291663452,0.3695636727543465,0.15792764071727697,-0.08832223896728832,-0.1181741611541746,-0.3860117399757467,-0.015767368791608543,-0.008315572905970183,0.23224838456021774,1
26,-0.4601539171356145,0.180689592153352,0.08710183882644702,0.4875556525539386,-0.4999775636515123,-0.172414490651654,-0.08939547849360664,-0.11961014355479226,-0.30435486637536985,-0.20468005284860427,-0.2644317341585027,0.06212881505018541,0
27,-0.39176026998483,-0.38019082042785785,-0.39041254650006924,0.41766614601707985,0.07085414052338827,0.3504076522804067,-0.07658092933226072,-0.10246442107971039,-0.1267002545278751,-0.013671299202832462,-0.06203917075632056,-0.459188108483174,1
28,-0.3540933269852791,-0.28501948485088774,-0.2828909500342411,0.37750840639872435,0.06404166085953676,0.05945089573557044,0.23933734586503286,0.363939481741809,0.2894260316818544,-0.1584812731997503,-0.3038609662091966,-0.4150381177018805,1
29,-0.3397525445260347,-0.37292407944536565,-0.23748056054779618,0.3622193130436124,0.49434385926956326,-0.2515150114865969,-0.06641450804547265,-0.088861863880599,0.08799231046245655,-0.15206278041941,-0.2202291839549522,-0.3982290707510906,0
30,-0.44972938616372604,-0.021314956530426057,-0.12676137828238065,0.4794685777526752,-0.2051729780319153,-0.0061796724335271514,-0.08791267767346325,-0.11762617275504761,0.2902815607541434,-0.2012850293491483,-0.29151668563238503,-0.5271345819978552,0
31,-0.09672163040260982,-0.03791601139821708,-0.04647466651558416,0.10507446862443978,0.14340184650576626,0.15976042136150703,0.15249863230597208,0.9272868711133897,-0.02424083258278317,0.07790424792341694,0.16370969025393636,-0.11552036706263966,1
32,-0.23377579823622724,-0.27405721625427326,-0.11888837353727989,0.2539645751904428,0.04308331395805871,0.16979944493288127,0.78374270715049,-0.062304147510627204,-0.12223597465426622,0.08999066907319443,-0.2044190801906786,-0.27921227041145763,1
33,-0.514898920204855,0.037117254105232346,0.0734596269040396,-0.23971506883193802,-0.24088603667941907,-0.10316160082687033,0.35689088675613595,-0.13810055708371383,-0.045650558296264646,0.19946924928592416,0.1750274133189122,-0.6188892975680919,1
34,-0.4343429066916291,0.21607097331689873,0.05926869145985506,0.47485647801940045,-0.4869548403769395,-0.28927626254930494,-0.08706702885295096,-0.11649470415593219,-0.288167321160349,-0.1993488302461233,-0.25754418249756095,0.06775911819048254,0
35,-0.43974070451710123,0.22188500178017437,0.10524105570813724,0.48075775837870943,-0.49300647317212154,-0.2519176790525418,-0.08814905462515138,-0.1179424424545994,-0.2718945761340585,-0.20182623845478756,-0.2607448136275527,0.06591306897753496,0
36,-0.29040526758376545,-0.3243369597232885,-0.1225844776734499,0.3174929771813081,0.05386046303947599,0.21227421680778885,0.7202915886327232,-0.07788932479681056,-0.1297353208047899,0.11250153853607833,-0.2763932559608205,0.12614467345338085,1
37,-0.39796219406972827,-0.082423804984571,-0.15340760050450356,-0.18527429559568628,0.33379667962646686,-0.22798369869079146,-0.07977426429586604,-0.10673706730132759,0.352845983066286,0.32257847701339554,0.449412051390421,0.4065588191767358,1
38,-0.43142431709849693,0.22051879395330262,0.10950828173690463,0.4746876093128736,-0.48678166924452826,-0.24873691319381655,-0.08703606603107929,-0.11645327624893577,-0.32489943653188513,-0.19927793771191654,-0.226295330092722,0.1071453468385616,0
39,-0.3006610734643475,-0.3417507619255089,-0.3088455289123551,0.33081140890732286,0.056119841832957644,-0.14516528237464815,-0.060655730346891236,-0.08115668416866624,-0.3145645411922947,0.5013683005612416,-0.2662740024852184,-0.363698773696146,1
40,-0.34817543149318786,0.03357160506319979,-0.4082241560273402,0.38309051355407564,0.0649886262972998,-0.20073991809731118,-0.07024133467868958,0.13766941716347686,-0.2858225647585325,-0.16082468975451472,-0.459224480694383,-0.4211751657974935,1
41,-0.3394101472461959,0.032726443014445473,-0.29420756122379743,0.37344624534931775,0.06335254364817551,-0.22749849505750622,-0.06847301558246163,0.13420360233449688,-0.43309652140985994,-0.01222386684923255,-0.47217559058670105,-0.4105721199991249,1
42,-0.3986481620899536,0.3064773059551926,0.4625512371889225,0.4386246567929267,0.07440960529311869,-0.005653252008615978,-0.08042376468758042,-0.10760609151151072,-0.15315513615533616,-0.18413840032988846,0.1651691855275457,-0.48223019367863484,1
43,-0.4264650608795738,-0.3911173608032567,-0.38717388052317836,-0.19981608802502224,0.0796017638335291,-0.2458776629505101,-0.08603557965460855,-0.11511463674355142,0.03939331082982485,-0.1969872222544789,-0.2852922660430268,-0.5158792851996706,1
44,-0.1592971374427688,0.01535967245877176,-0.1753026287964225,0.1752714771657817,0.0297335802560792,-0.07691189841073581,-0.03213679809769592,-0.04299867396684598,-0.22190218545719143,0.8762268624983767,-0.2216086365156641,-0.1926959578560526,1
45,-0.4047825677437177,0.039029751302328414,-0.4474983456634414,0.4453742215228996,0.0755546217432421,-0.2713160632773066,-0.0816613271391669,-0.10926193613572029,-0.24288742168017527,-0.1869719256072579,-0.0661548646999812,-0.4896507612563438,1
46,-0.3578631686915194,-0.16502022216612874,-0.08556785472284614,0.3937497384240486,-0.16849238965858168,0.06200861821400581,-0.07219575055435572,0.14149997214550847,0.2576224853040547,0.5967558309193752,0.12242630387543517,-0.4328940694065485,1
47,-0.34759700444898706,-0.23341933596321543,-0.24467102840060456,0.38245408176316453,0.2934201010923074,0.01136046852558395,-0.07012464210384399,0.3687073928624332,-0.3300761808478132,-0.16055751021938708,-0.2827385039013028,-0.42047546362379834,1
48,-0.4022822609571176,-0.11076989660993808,-0.15309417238821982,0.44262318361418346,0.3395820452043121,0.06970532124097885,-0.08115691220947532,0.42671381437083633,0.1207459025792948,-0.18581701625158747,0.10856959981157835,-0.48662623100481317,0
49,-0.3696562905689907,-0.17045834422649117,-0.21117632074054782,0.4067254762498655,-0.4170880013905933,0.44517007950541265,-0.07457490929381504,-0.09978038885777382,0.07985955032256117,-0.17074685020595953,-0.033717662643569624,-0.44715978034632575,0
50,-0.4221446082040276,-0.2490937810943672,-0.3516481993756246,0.46747241780217696,0.07930342618769258,-0.26486706736147597,-0.08571312885633207,-0.11468320120652967,-0.08110252316877929,-0.015301588011836892,-0.2228556697507156,-0.5139458329233597,1
51,-0.5021542170445421,0.04873069065297039,-0.19935556206229768,-0.23679666383539488,0.09433390623097496,-0.38612166213060695,-0.10195844806452448,-0.13641925537088298,-0.18150753880699932,-0.23344425120674347,-0.03822161717388248,-0.6113546455867594,0
52,-0.4946952528459909,-0.05463986419124321,-0.17130187800876293,0.5513685820088353,0.42301189289525953,0.08683079773925625,-0.10109586045578306,0.19814270685847812,0.12735332749801992,-0.23146926902286968,0.13524340457854508,0.30804580853970287,0
53,-0.26555019333328367,-0.11675938268800712,-0.13804376802902563,0.29597218228396277,-0.12665166576386083,0.5004357971944955,-0.05426780454185113,0.643277600114173,-0.1213264967283871,-0.009687939274718848,0.07259805309687277,-0.3253960318369982,1
54,-0.3836457069972856,-0.3091585528059774,-0.2984164301739666,0.4275969665039908,0.0725388347630391,-0.29691143478298254,-0.07840178905280987,-0.10490071088136516,0.39655580036739835,-0.17950888117794359,-0.40031055198323906,0.15826454937414552,1
55,-0.4228627378569423,-0.1468849655618563,-0.19899235424953135,0.47130678294408784,0.07995389941654706,-0.2871138354326759,-0.08641617661054186,-0.11562387118474249,-0.19379712760445209,0.34943598523156494,-0.008136116399022697,-0.5181613885616083,1
56,-0.48372015655169237,0.004632011721434063,-0.08890494212141449,0.539136155587954,-0.23070577664365283,-0.052875258281180074,-0.09885299113962528,-0.1322641889754726,0.3055162066289785,-0.22633399128959464,-0.32779454686738185,0.3634808119799091,0
57,-0.33483288623178314,-0.29297072988864836,-0.032290623263261535,0.37319204627382774,0.2863142352663422,0.37667646285100076,-0.06842640706122508,0.35977826614968067,-0.1649623057120713,-0.15666922812581957,-0.30038667706536054,-0.4022021430930058,1
58,-0.29233409308254554,0.2629505333239055,0.1238359252515212,0.3279529651380906,0.6435501111706964,0.023709970049845756,0.20791958778744557,-0.08045543320830875,-0.09217988074089223,-0.13767747309399664,0.31722832451244964,-0.36055615991210804,1
59,-0.23267668845092596,0.2252235912019063,0.18782432319893616,-0.11115491967596262,0.044281357684636764,0.018871412691885362,-0.04786040023256448,0.8830069768125067,0.03226646674689147,-0.10958126086496915,0.20109133466149148,0.09852253404134603,1
60,-0.3523355851169409,-0.2278137101715688,-0.22667052606808957,0.39786428716392463,-0.4080010475074078,-0.20848139432682028,-0.07295017120656176,0.14297859797117643,0.022020724587221062,-0.16702684687729094,-0.3985899965312868,-0.4374176628822052,1
61,-0.40510317735301155,-0.3612042069650513,-0.33282369447756516,0.46047836769642964,0.0781169345034947,0.11174325303347021,-0.0844307389331789,-0.1129673779301596,-0.047716900852609705,-0.1933127759713897,-0.21952143298886675,-0.5062564746420607,1
62,-0.3606927050474025,-0.34552020330071925,-0.381860400903207,0.4099972484676512,0.06955316569023896,-0.11006168335277847,-0.07517480315495469,-0.10058304008866,-0.24933359596478652,-0.1721203682996112,-0.33001161815429586,-0.4507568133124867,1
63,-0.4477909518809862,-0.10004273643643216,-0.23427870502484188,0.5123928466783111,-0.21926184770645923,0.08069280892079055,-0.09394948754171473,-0.12570335637911856,-0.16724990012680238,-0.21510692038538295,-0.035219262500242814,-0.5633319920951914,1
64,-0.3442128300672311,-0.19590403428385889,-0.22218048825531148,0.39387171875733307,0.3021797518865138,-0.17283714446745188,-0.07221811618626596,-0.0966270262193821,-0.3110156655978843,0.1395658409185697,-0.4462955832444648,-0.43302817632195745,1
65,-0.4651340196257039,0.07675791862240258,0.062123488968013466,0.532237963723491,-0.2277539198723474,-0.0975376542887574,-0.09758817724764367,-0.13057188223088892,0.06758724530791745,-0.017421532768596905,0.23535507904857342,-0.5851499963684673,0
66,-0.43156308263772886,-0.09836521626506756,-0.14255128283481122,0.4938238155664765,0.3788633480320201,0.03570191192524091,-0.09054477381783584,0.47607412302020047,0.09937663963585247,-0.20731148154797308,0.12112843614674368,0.3044862989893847,0
67,-0.43760289826271337,0.2028210374407865,0.07536248278157975,0.5007349831738124,-0.5134926763968276,-0.09176443434701655,-0.09181196686948229,-0.12284337778998508,-0.33289345254206454,-0.21021284910202595,-0.2387127577867838,0.05784165249882296,0
68,-0.283731003300718,-0.12855666545150277,-0.15142599934589035,-0.13825417610531077,-0.33293607706906925,0.13409890608819994,0.20583460083836577,0.7056381816065256,-0.19382348251516518,-0.13629686370727198,-0.09084513674231923,-0.3569405559383469,1
69,-0.41098368746745556,-0.15856769210859417,-0.20320481804677298,0.4702754726847811,-0.482257120487364,0.47466633703792543,-0.08622708132752513,-0.11537086382544096,0.10092958020788702,-0.1974256848388697,-0.03898597620127793,-0.11911457627607724,0
70,-0.417417674564018,-0.41661159076403836,-0.4442552075905679,0.48084158636001023,0.08157141212983988,-0.12907948679801615,-0.08816442485511443,-0.117963007649208,-0.16905011760966626,-0.01573919566855074,-0.3870350608049646,0.0007055133321798934,1
71,-0.210269351335293,-0.2064970095925521,-0.011027901315544196,0.2438541473221023,0.18708574956022617,-0.13608901440339122,0.15460160200143797,0.8249152124504785,0.14189419593279612,-0.007981980444629373,0.05981418996396633,-0.2680967220408483,1
72,-0.40530882432038245,-0.16683784002077376,-0.2059652805151282,0.47004585846259417,-0.482021656169009,0.47443457895546565,-0.08618498054753455,-0.1153145334559044,0.09902064374210179,-0.19732929081516018,-0.03896694111413943,-0.1269030638184743,0
73,-0.615341820097264,0.06253761445948987,-0.2329926811629364,-0.3038885406671059,0.12106164265847072,-0.49552196607969506,-0.1308464548831197,-0.17507108319046455,-0.23293428291911789,-0.2995862850316844,-0.049050992850904286,-0.12815894521811746,0
74,-0.3354133437315455,-0.3747249594091436,-0.24820261665806737,0.3889864805151122,0.530874724392105,-0.2701013877277979,-0.07132238621589035,-0.09542854960570617,0.08459272548783184,-0.16329986735292248,-0.2620356745039711,0.25040443007512553,0
75,-0.47502344741157326,-0.37806130735304844,-0.3544438526485201,0.5546410495347197,0.0940909749055063,0.13459349990956854,-0.10169588180472817,-0.1360679446719965,-0.1258929641151858,-0.23284307901283646,-0.26441111359345787,-0.04860040342354093,1
76,-0.3016733138512329,-0.3233347909378985,-0.32160203812738136,0.3522360934450753,0.05975438972098566,-0.1395640783076426,-0.06458404071678295,0.12658141084894947,-0.06877821903042523,0.533838939080734,-0.3066388478842103,-0.3872533769637447,1
77,-0.30704773252526046,-0.11819760011649562,-0.1589818645287408,-0.15266749404381233,-0.15341324910940707,-0.004620704127576515,-0.06573462864927605,0.7792025956991157,-0.011830252711431604,-0.011735007450121866,0.22912858906843428,-0.39415243526679544,0
78,-0.4114548064461348,0.20528399471767017,0.0943578704076273,0.4804178129035851,-0.4926578665883671,-0.2517395471896541,-0.08808672412349215,-0.11785904494527419,-0.33103607295828463,-0.20168352642294132,-0.26056044006725126,0.05450938608398514,0
79,-0.3831898141176118,-0.3646924243547713,-0.32166668687489114,-0.190526170583713,0.3432586421031301,-0.15821967412357965,-0.0820355842593108,0.1607855420644651,-0.30391470906463297,0.15853868678693486,-0.21329398795070795,-0.4918948502297175,1
80,-0.40805177537902027,0.22722377989973236,0.06135522263973202,0.47970594498397284,-0.4919278617443559,-0.2922304934460149,-0.08795620000185674,-0.11768440514033941,-0.2961282952370736,-0.20138467815270955,-0.2601743498486499,0.05536065854050666,0
81,-0.3942053628827258,-0.1405670337153422,-0.21201315850944066,0.4634280930251051,-0.47523528373558327,0.5072323546565545,-0.0849715840773186,-0.11369102264263896,0.10408511313198658,-0.1945510960134189,-0.0688365453380193,-0.09179596485318993,0
82,-0.3670194392441367,0.037811125419479806,-0.10412096193408518,0.4314683026842885,0.07319557986998121,-0.24446735173963227,-0.07911161560991051,0.4159598774631911,-0.16212477208884252,0.3198989636916846,-0.26233253937828604,-0.474362396065354,1
83,-0.3593803785719185,-0.30953705959354777,-0.337887072282141,0.4224878177564811,-0.43325193480545393,0.10252417145954708,-0.07746500410408422,-0.1036473031689711,-0.18678669623262625,-0.17736401662725318,-0.367796429987839,0.2564866647820522,1
84,-0.24551015143495283,-0.2538648968679254,-0.16439339360805874,0.28862190119836817,-0.12350635211938459,0.3404894759674299,0.6547922085522239,0.10372068091679643,-0.19875475805441672,-0.009447345458570832,-0.23231517041938857,-0.31731502814373785,1
85,-0.43682663304184305,-0.35267390040709773,-0.37981271444466747,-0.21868180940123935,0.08711739839720217,-0.09410991824366574,-0.09415866568961251,-0.1259832343854807,-0.32711730559948665,-0.016809293154397487,0.15967002669420322,-0.5645862484604081,1
86,-0.32986958744235484,-0.19407202036414364,-0.11087129548660804,0.3877949116102386,0.06578669452506489,-0.2527567537494804,-0.07110390680364008,0.6083524962285481,-0.11744239403787846,-0.1627996364866722,-0.15941757789511377,-0.4263472480109105,1
87,-0.4419096237405322,-0.13001123426696623,-0.19197208410636477,0.5195092545720683,0.08813111160114173,-0.20584156943571985,-0.09525431230476622,0.18669357177353701,-0.0289787284386635,-0.2180944495754487,-0.11126595340219927,-0.5711558722709993,1
88,-0.33234425187140404,-0.41142013614145023,-0.37507655384028066,-0.16637639934463008,0.06628022287397445,-0.27129407489841406,-0.0716373246015574,-0.09584993361925272,-0.48604578032871554,-0.1640209508630577,-0.10932390742139063,-0.4295456828143614,1
89,-0.38422813608606915,-0.2031731098066328,-0.2244162130733705,0.4516988584093165,0.3465449344578197,-0.17897352378040918,-0.08282097719716106,-0.1108135348546636,-0.04806490636028628,0.3348982898787552,-0.15603933889015817,-0.496604157111889,1
90,-0.33445346807666887,-0.40618562090317845,-0.38639335297631705,0.3931837248051692,0.06670086899433655,0.32986773584041157,-0.07209196946182081,0.14129656652135247,-0.26936611668193483,0.13932205480774257,0.044827634569527035,-0.4322717859739375,1
91,-0.3187818029058096,-0.04776841628236549,-0.09714283792757049,0.374760104559242,0.06357543067403496,-0.20275959464981463,0.5439038059035648,-0.09193844778567277,0.2931058768352947,-0.012266872878187882,-0.3754436716125479,-0.412016595523827,0
92,-0.3032782380853827,0.031244370927223184,-0.22866195894584673,0.35653410319974504,0.06048351701567382,-0.24756735997357052,-0.06537209975491785,-0.08746713332624682,-0.4765701621567374,-0.14967608046997308,-0.49759627274785123,-0.39197867009154425,0
93,-0.43134004684942384,-0.09576826686844478,-0.13755468549297284,0.5070836527819025,0.08602319516184269,-0.17932018479162154,-0.09297602343295377,-0.12440087236363602,-0.2558744626036283,-0.212878075162057,-0.20845566895407264,-0.5574949887227356,0
94,-0.2795264945100072,-0.05076345693123493,-0.14198842506269058,0.32861153727962555,0.6448424433644923,-0.08821410167340069,0.47692660882464716,-0.08061699816602703,-0.03920972416547607,-0.010756310250409375,0.03746563496696366,-0.36128020350255696,0
95,-0.3205381402741472,-0.001759842437280945,-0.03733672848375191,0.37682485596537535,-0.16124993687228598,-0.17819670896122533,0.2389039802930094,0.5911432432561261,0.030395474906447853,-0.1581943128536038,-0.30331076840800975,-0.41428661262172123,1
96,-0.3814092588112515,-0.13285891780923748,-0.21942425655759493,-0.19093906032794616,0.07606537660229747,0.1470044547003952,0.6507584359687952,-0.11000055494557633,-0.10185400214815693,-0.1882358697222238,0.021690408329222224,-0.4929608367988001,1
97,-0.4767955101586512,-0.057465463626814615,-0.13469105775178677,0.5605211263995171,0.4300337567697017,0.1360204049784131,-0.1027740198227252,0.20143181323738132,0.15467868140847615,-0.23531158581228834,0.1374884023973222,0.2902932879763594,0
98,-0.42069010171234383,-0.051401783768586534,-0.1689871485352487,0.4945635700270485,0.3794308902258538,0.07788501325513504,-0.09068041105970598,0.47678728821184496,0.1944812194963681,-0.20762203682774827,0.12130988811021141,0.25690278125077526,0
99,-0.43126470633210445,0.04473605401620132,-0.4834374898630382,0.5104896794534127,0.08660100376498413,-0.3544698279963195,-0.09360053344010205,-0.12523645972068287,-0.2916778257536886,-0.2143079544291246,-0.07582696537644329,0.15280874826769467,1
100,-0.35900874668855687,-0.10308815001953166,-0.17869238829324752,0.4249600241501834,0.0720914959354361,-0.005477134203248147,0.2694212964662311,0.40968552839814854,-0.3617048264595467,0.15058177650941534,-0.1746956850747978,-0.46720710196728954,1
101,-0.3302360405001053,-0.09787418357534217,-0.16976912810618403,-0.16646051634587286,-0.16727364800866695,-0.03833730334266774,-0.07167354318151391,0.8496010708140412,-0.031190480467271332,-0.012795228032690195,0.24982962800835173,-0.06980999896112607,0
102,-0.40981161841321295,-0.13315791424459728,-0.23781445689072095,0.4884624332491653,-0.5009074472461148,0.4514132141404567,-0.08956174073200739,-0.11983260055751724,0.12979811764644614,-0.01598864580712231,-0.04049368062755559,-0.15285907957662453,0
103,-0.3446113962346774,-0.24906169329048264,-0.2423802395804836,0.4107490211769837,0.0696806986724944,-0.21523301139635134,0.26041163290368424,-0.10076746958140162,-0.2573811290199308,-0.013444883717129123,-0.43845873365428994,-0.45158332293434517,1
104,-0.317860226168152,-0.03840553623748041,-0.10712190808090002,-0.16133433763117105,0.74345364946693,-0.13397774304045953,-0.0694663447447331,-0.09294518701791439,-0.13574104225903258,-0.1590502713687941,0.2421360839204715,-0.4165282365297252,0
105,-0.4361722465562338,-0.24182159900433264,-0.2777760270479449,-0.22138523381665076,0.08819437550142026,-0.09527333943269335,-0.09532268951237505,0.1868275875971519,-0.39709462078482394,-0.21825100615641735,-0.17959326195021846,-0.5715658699153088,0
106,-0.47198014333167504,-0.06935774177528874,-0.1206196389372951,0.5625623064317853,0.09543476073698615,-0.24686124440581747,-0.10314827918105768,-0.13801123600628698,-0.28082718731894796,-0.23616849073112106,-0.23126224099758455,0.39184458203452,0
107,-0.3991120676316188,-0.1758869727188031,-0.23530233446956794,0.47570943071183663,-0.4878295245424093,0.4396275097066004,-0.08722342148971628,-0.11670395574280913,0.12232231113710405,-0.19970690711642658,-0.07066078705147628,-0.12565987822874422,0
108,-0.34331153798239017,-0.01959587543676586,-0.10847633631109331,-0.17547037184823747,0.8085946875247632,-0.1808182909889656,-0.07555295123324761,-0.1010889979591447,-0.14419385334013024,-0.17298617683885548,0.2633519268572136,0.12914349972922956,0
109,-0.48035523881590886,-0.04857743935231553,-0.1441407885729869,0.5765463247359351,0.09780705163834963,-0.1056575816391079,-0.10571231059165553,-0.14144188116047718,-0.3103916348608068,-0.2420391017896455,-0.274853900355064,0.3624025977268644,0
110,-0.33585570816237653,-0.014127542287931436,-0.0999708628806595,0.40311077830632785,0.06838492419120072,-0.21123056238231072,0.5850502330802405,-0.09889360898419639,0.26926871839453953,-0.1692293689456368,-0.430305204068717,0.1638399301070136,0
111,-0.39577601547470503,-0.1493149719430708,-0.2073629117886769,-0.20370930092123607,-0.2047043866401854,-0.046916022096875114,-0.08771189526840743,0.7504475187675756,-0.0494864741721547,-0.20082531758329167,0.27433467756003543,-0.05966941935198463,0
112,-0.4624882209128022,0.048987925633764653,-0.2655385564822968,-0.23804664376503765,0.09483186717165565,-0.3881598847991453,-0.10249665671862432,-0.13713937248937816,-0.18246566371008208,-0.23467653473630262,-0.03842337784724675,-0.6145818069179196,0
113,-0.33034031170556954,-0.13000891771798143,-0.17213894395365667,-0.17002898440657446,-0.4094544168650854,0.19893169077680317,0.2531413453263174,0.626372133670127,-0.26122958171830785,-0.16762182500944037,-0.11172397661830615,0.20727214728202062,1
114,-0.43445208276075453,-0.06637758004107652,-0.13685867011599773,0.5288433571762087,0.08971457682541309,-0.18701507732383316,0.33528250852041175,-0.1297390965287735,-0.38018079620534273,-0.22201298606313385,-0.2174008079087076,0.30834973560035595,0
