,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,REASON_DebtCon,REASON_HomeImp,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,BAD
10,-0.4284611210065615,-0.05962733127715379,-0.09344325058131957,-0.22595107304457568,-0.08019258955359536,-0.1099154468723738,-0.10351315508704632,-0.19387739172919494,0.05560921852293774,0.17893925691026785,-0.17893925691026785,0.7189552517468092,-0.12773177450265635,-0.23840718245672116,-0.15729083537925417,-0.03951875146923952,-0.052738633641029965,0
11,-0.44556748428394716,-0.019036185072532952,-0.11718502944666705,-0.021660441069006886,-0.08389502182744511,0.16257782222548442,-0.1925795178572472,-0.20282856684779163,-0.18167407781849312,-0.4750744682958218,0.4750744682958218,-0.11824028286510427,-0.13362905562236213,0.35657261437300447,-0.1645528363762382,-0.04134330286078889,-0.05517353716962581,1
12,-0.34525911682710303,-0.25905831354544173,-0.30108962471463835,-0.26035936583847946,-0.06540085067708606,0.12673848391915427,0.33414208638982384,-0.1581161852576129,-0.3286021099351466,-0.3703470561747548,0.3703470561747548,-0.09217489804797155,-0.10417130507282543,0.27796824889219096,-0.1282781176512278,-0.03222941144776553,-0.043010850788966805,1
13,-0.21368663465702167,0.05538132803333145,-0.0070319576597703696,-0.02928698547218572,0.3451547637541842,0.7480457142673236,-0.09308429533177016,-0.013195805906730172,-0.0008617231400679432,-0.2292139793914514,0.2292139793914514,0.3628968713990083,-0.06447336080046004,-0.12033742075378144,-0.07939346978853348,-0.01994732110925933,-0.026620134012079286,1
14,-0.38288425912141266,-0.2662201452177725,-0.3099276427397958,-0.13768532670166872,-0.07296878968833496,-0.10001419296940525,-0.3752775044869742,-0.023787974285943685,-0.15801339921486413,-0.4132022163922364,0.4132022163922364,-0.10284102852751802,-0.11622561438763619,0.3101336830249429,-0.14312197611502045,-0.035958877007922135,-0.04798790372058672,1
15,-0.3554982153965454,0.15449621988796922,0.06933906702729127,-0.2066554002610766,-0.0677496499160684,-0.09286061327393152,-0.2457929346818949,-0.16379475322361015,-0.2193459273075983,-0.3836476612081291,0.3836476612081291,-0.09548525759447518,0.5374514499563079,-0.20141515866779913,-0.1328850844108032,-0.033386895124164914,-0.04455553793837269,0
16,-0.40574271088924485,-0.22380828876088946,-0.2979143843218567,-0.19987997278906755,-0.07732507626818881,0.14984610802007184,-0.17985896749014024,-0.025208132597276226,-0.22271382216588914,-0.43787067091537796,0.43787067091537796,-0.10898070816790012,-0.12316436294513172,0.3286488757133888,-0.15166645583703645,-0.038105646524112545,-0.05085281434698197,1
17,-0.3058064550857042,-0.11172297047263374,-0.12189208191053774,-0.09699743750933604,0.22067742245715208,-0.08036893259405842,-0.43484362657659165,-0.01911542797251821,-0.46224864634748,-0.3320390845637463,0.3320390845637463,-0.08264050775433543,-0.09339603001426396,-0.17432063756290314,0.3777386451902516,-0.02889566447125946,-0.03856189291683622,1
18,-0.33076789875731843,-0.23236305917094782,-0.266689800626468,0.10167899561070202,-0.06342207022475999,-0.08692904455550189,-0.292911422782575,0.11198074365165032,-0.0013501827902120118,-0.3591417659109713,0.3591417659109713,0.5686015468333483,-0.101019478452264,-0.18854955491556927,-0.1243969107702542,-0.03125427230656845,-0.0417095063890393,1
19,-0.33855416695477064,-0.2022245478679404,-0.24471951106377876,0.10407251666533542,-0.06491502419720681,-0.0889753521252519,-0.2909126557680218,-0.021162430307123874,-0.024580476194859358,-0.36759595424301705,0.36759595424301705,0.5819864132540733,-0.10339747448921668,-0.1929880067985919,-0.12732521098871757,-0.03198999710758275,-0.042691347143080184,1
20,-0.35980008732294577,0.13570128798871758,0.05369547243679124,-0.1462273059687381,-0.06898875764789056,-0.0945589881589977,-0.2421914640332445,-0.1667904785949252,-0.22335765629523524,-0.3906643879939857,0.3906643879939857,-0.09723163593158721,0.5472811722935439,-0.20509894272750487,-0.13531548716183225,-0.033997524993708735,-0.04537043678468893,0
21,-0.36876011577275974,-0.33456590570040945,-0.39474850091826197,0.3126898839551508,-0.0711417705189543,-0.09751000112867844,-0.12460583150408401,-0.023192362309826436,-0.07778576420416357,-0.402856308595168,0.402856308595168,-0.1002660573470842,-0.11331551506481295,0.3023684427574621,-0.13953843587763065,-0.03505852553048249,-0.046786365085090875,1
22,-0.334466409697298,-0.25128053284438445,-0.29006129159374033,0.04339443900781161,0.24284402892151044,0.33852723297112625,0.26547055266572495,-0.15600056297776052,-0.30114595061599353,-0.36539174763347865,0.36539174763347865,-0.09094158175188402,-0.10277747474752193,0.27424898498831074,-0.12656173394719206,-0.03179817627209816,-0.04243535806470021,1
23,-0.2189058241269379,-0.2248377782887119,-0.1673471988809238,-0.1681232786800158,-0.04223164935466589,-0.05788453318212346,0.052497464876105175,-0.10210122993761672,-0.15182118906458253,-0.23914623210527716,0.23914623210527716,-0.059520601542081525,-0.06726710712640388,-0.12555185696325596,-0.08283373118908492,-0.02081167429900367,0.8114098927378474,0
24,-0.3844871410658225,-0.014411974255554332,-0.1290117052520409,-0.019151096774574165,-0.07417585250474673,-0.10166864570135319,0.23960512686642016,-0.17933104408978406,-0.2666593964297901,-0.4200374816227043,0.4200374816227043,-0.10454224328066547,-0.11814823936252127,-0.2205198273359554,0.4778485323369347,-0.036553715205754074,-0.04878172823742571,0
25,-0.09229402026321515,-0.033411292825836846,-0.04989218207266738,0.14726485684426213,0.15468315089238716,0.875398637680743,-0.02454841755634929,0.06997241180842191,0.14871717932638612,-0.10272360194368774,0.10272360194368774,-0.025566660726504962,-0.02889411836233415,-0.05392992757797973,-0.035580653541019046,-0.008939510054799458,0.3485354801579319,1
26,-0.22123975726118864,-0.24273041445634252,-0.1259797086966309,0.15065670788064053,0.785072352593481,-0.05960172662147658,-0.11858429543437218,0.07677808612901506,-0.20294489990966563,-0.24624070653984037,0.24624070653984037,-0.06128633032757303,-0.06926264252578752,0.18481879864209674,-0.08529106360476665,-0.021429070149044663,-0.02859756034393122,1
27,-0.472909758331589,0.035594188188109055,0.04720570786819089,-0.11120373138528403,0.35202564664308705,-0.12820489360179746,-0.049867715833728496,0.1651516981317304,0.13171597529776533,0.2087139619238683,-0.2087139619238683,-0.13182852082107113,-0.14898577975756525,-0.2780770886212033,0.6025704367695379,-0.046094497830433206,-0.06151411022786666,1
28,-0.3430449411623173,0.16328915620484846,0.03205179432732028,-0.23853708499662543,-0.0678504690186119,-0.09299880031554009,-0.231725431768457,-0.16403849824726413,-0.2196723387291351,-0.3842185720976147,0.3842185720976147,-0.09562735040216847,0.5382512381900838,-0.20171488708795632,-0.13308283236918106,-0.033436578580940006,-0.04462184159239681,0
29,-0.3459195414433161,0.16697611395966175,0.06890393041023565,-0.2086972058957786,-0.06841903294101212,-0.09377809872645326,-0.21817826564587858,-0.16541308523740744,-0.2215131184371782,-0.3874381934439448,0.3874381934439448,-0.09642867517147084,0.5427616010460602,-0.20340518944058686,-0.13419802137627834,-0.03371676577116278,-0.044995757493752404,0
30,-0.2611120768556697,-0.27280339970572914,-0.12554799345438303,0.1789298995087019,0.6863917352797178,-0.0707869639855334,-0.12026028076058089,0.09118674786401894,-0.25948708322522823,-0.29245179651099423,0.29245179651099423,-0.07278771108856072,-0.08226090853296039,0.21950306450708554,-0.10129732458963589,-0.02545058512344006,-0.033964359572941284,1
31,-0.34701950411897636,-0.06515556578890758,-0.15378498621419268,-0.20936082592731,-0.06863659330844865,-0.0940762964170581,0.2990558279863857,0.2647511306258977,0.3664659673817829,0.15315356533358662,-0.15315356533358662,0.6153516116116823,-0.10932523700641902,-0.20405198180012435,-0.13462474723873025,-0.033823979095213556,-0.04513883600732721,1
32,-0.34190973631671046,0.16715972230512227,0.07309667621289107,-0.2075873778743897,-0.06805518830002452,-0.09327939745581351,-0.2613736028798286,-0.1645334372502056,-0.19601443459232917,-0.38537784116565355,0.38537784116565355,-0.09591587843654881,0.5398752565394852,-0.20232350376124042,-0.13348437155092938,-0.03353746384288431,-0.04475647516941154,0
33,-0.2901409688424924,-0.30851805372328966,-0.3200691331032728,-0.14928210605679604,-0.0577509095846193,-0.07915590542237193,-0.3061480391544765,0.4643507339191746,-0.269527213619575,-0.3270275406917861,0.3270275406917861,-0.08139319516534892,-0.09198638180222181,0.24545428756620435,-0.11327341919050533,-0.02845953542218254,-0.0379798692120291,1
34,-0.3754688249911121,0.27469579508915365,0.4301573356042334,-0.019295443268823504,-0.07473493402331706,-0.10243494711765391,-0.14967031211349108,-0.1806827059726064,0.13194810578150315,-0.4232034067203235,0.4232034067203235,-0.10533020370382828,-0.1190387515015625,0.31764019162541646,-0.1465861156246195,-0.03682922948589413,-0.0491494080386079,1
35,-0.43052096172437254,-0.36875059060437404,-0.4221055507053162,-0.2613868751650261,-0.08569274871459066,-0.11745420394974611,0.03184556531259624,-0.2071748362707074,-0.3080622045992681,0.1912121414577725,-0.1912121414577725,-0.12077396997811908,-0.13649249782624273,0.36421335588680465,-0.16807892233301963,-0.04222921915876794,-0.05635581174406681,1
36,-0.32720339226145706,-0.13970914002114326,-0.09585673077419249,0.04379942536443677,-0.06512797416255364,0.12620968413458056,0.22782102002485882,0.5236666022850865,0.09171194647942478,-0.3688018314137608,0.3688018314137608,-0.09179031031484099,-0.10373666389693435,-0.19362109274238307,0.4195611619787251,-0.032094938434490516,-0.04283139362703605,1
37,-0.2967222294350417,-0.1855028745049335,-0.22870270500546833,-0.001506671297531844,-0.059060872072679564,0.30985622943379226,-0.2846532521496927,-0.14278835356788136,-0.2545344655928603,-0.3344454985031889,0.3344454985031889,0.5295018453172732,-0.09407290668018482,-0.17558400573751137,-0.11584279742369955,-0.029105082377179948,-0.038841365668570514,1
38,-0.3312677532676607,-0.08347310694816146,-0.1452201144329182,0.04434348047130771,-0.06593696210357049,0.34593086320481514,0.09276202035389862,-0.1594123135610087,0.06928743018732354,-0.373382907949229,0.373382907949229,0.5911484521510496,-0.1050252301576394,-0.19602615955382938,-0.1293296538916399,-0.032493606111399606,-0.04336342431564205,0
39,-0.334048835706974,-0.14263200402394777,-0.21193164498113598,0.38507013815815716,-0.0664905207448782,-0.09113479613432018,0.0656761232345816,-0.16075062307493418,-0.04893858888634289,-0.3765175585096725,0.3765175585096725,-0.09371066136549454,0.5274628994681975,-0.19767185221362985,-0.1304154113364036,-0.03276639872841404,-0.04372747199816816,0
40,-0.386125976454261,-0.21173665313429857,-0.348958217098793,-0.25392712558713354,-0.07734713406660584,-0.10601534197304424,-0.0804130368102532,-0.025215323484555432,-0.22277735364663392,-0.4379955781700217,0.4379955781700217,-0.10901179607117971,-0.12319949688642372,0.3287426262921186,-0.15170972030273028,-0.038116516564080744,-0.05086732065181785,1
41,-0.3483158654262676,-0.03362456537158327,-0.14061273190873677,0.047225054086396545,-0.07022174553142299,0.1360807615599921,0.08269190695322959,-0.1697714083319953,0.07378993717511599,-0.39764645975968776,0.39764645975968776,0.6295630683294363,-0.11185008758705806,-0.2087645328892964,-0.13773388635922568,-0.034605139013971005,-0.04618131091452342,0
42,-0.2521532407435513,-0.10253550202206398,-0.14677764393297457,0.45999574159938267,-0.050835010586577745,0.6030770165817125,-0.1187365834446288,-0.01657231714852608,0.05341810017811892,-0.28786470399761444,0.28786470399761444,-0.07164603930338556,-0.08097065009660581,-0.15112907204479004,0.327484408737658,-0.02505139390672111,-0.03343163020906842,1
43,-0.33002640181893605,-0.2480206436308863,-0.27963010104240926,-0.26487249127446716,-0.06653452313697791,-0.09119510772443115,0.3323583688300071,-0.1608570053361584,-0.3580754360033615,-0.3767667319716392,0.3767667319716392,-0.09377267762313748,-0.10597703295632269,0.28278661050723103,-0.1305017182264863,-0.032788083021278516,-0.04375641015877869,1
44,-0.3908486733655038,-0.12494450996488109,-0.20772293420987167,-0.27701932070153434,-0.07879651433269706,-0.10800192552798663,-0.1845936737281796,0.3039408754629057,-0.029836788459151404,-0.44620302056973854,0.44620302056973854,-0.11105452910716615,-0.12550808817082454,0.334902816723486,-0.15455255446115748,-0.038830768327727784,-0.05182050517030552,1
45,-0.37289914236254235,0.006159493493901133,-0.08825699321871548,-0.054393727220911174,-0.07517782358785885,-0.10304199079429174,0.2268739655002775,-0.18175345670001689,-0.270261444741209,-0.4257113686923845,0.4257113686923845,-0.1059544050717847,-0.11974419162143571,-0.22349862006677526,0.48430333393801556,-0.03704748459807939,-0.04944067423437271,0
46,-0.17062429847052238,0.1458346131831955,0.06608833736190584,0.007172240384946658,0.13029703868044334,-0.047453127747797766,-0.05641152418584402,-0.08370150783099506,0.17247706394389462,-0.1960495503486396,0.1960495503486396,-0.048794359275828765,-0.055144862577553626,-0.10292608370366164,-0.06790621625253628,0.8877041797305747,-0.022768529725562238,1
47,-0.22959378193822405,0.2110449121275046,0.17945738247780674,0.009651039211360958,-0.046586447503004016,0.8609385049496708,0.027441181515633198,-0.11262959560340748,0.18214145611113486,0.10395155393635742,-0.10395155393635742,-0.06565818341122988,-0.07420348489128892,0.19800282565827593,-0.09137529148129055,-0.022957710319050903,-0.030637563909268358,1
48,-0.3160537837770199,-0.19005483153339978,-0.22426482929498862,-0.19688809702940552,-0.06454754934800289,0.12508489507964257,0.013865745473971996,-0.15605320366588943,-0.37044912889820775,-0.3655150450925705,0.3655150450925705,-0.09097226899654245,0.512049494442962,-0.19189552875404808,-0.12660444082361993,-0.03180890621978717,-0.04244967741334155,1
49,-0.37430092832320916,-0.3114254653010235,-0.3342623641000271,0.08755221306938721,-0.07694446457608455,-0.1054634256770511,-0.05052485476332542,-0.18602457138562226,-0.22161757384903566,-0.4357153714313929,0.4357153714313929,-0.10844428022312005,-0.12255811981095228,0.3270311908596475,-0.15091991888967696,-0.03791808182579958,-0.050602505176257855,1
50,-0.33619168948290523,-0.3007081955979393,-0.3821515627044171,-0.11432468258757773,-0.06911040712101656,-0.09472572621141456,-0.23651463477497514,-0.16708458410624724,-0.3225427200613817,-0.3913532555513798,0.3913532555513798,-0.09740308672568072,-0.11007993366106089,0.2937346937963606,-0.1355540920922622,-0.03405747361641304,-0.045450439525983724,1
51,-0.2909067452084732,-0.15366647112948956,-0.2072212235837593,-0.15560214193414543,-0.060195863170586866,-0.08250706501803795,-0.2658991957947968,0.10628441327611703,-0.3884981497732148,-0.3408726413850137,0.3408726413850137,0.5396774465176929,-0.09588073490705018,-0.17895825803777782,-0.1180689843934886,-0.02966440377293087,-0.03958779224029706,1
52,-0.3905671791362361,0.06369803262879607,0.03446090283236443,-0.09608328652010276,-0.08081809329432547,-0.11077278947180118,0.049099362859991426,-0.026346863273131,0.17156996264043625,-0.45765066703783275,0.45765066703783275,-0.11390370970275296,-0.12872808480023204,-0.24026676306477648,0.5206385361663564,-0.039826998490698685,-0.053149995997665324,0
53,-0.3222972591190794,-0.0666937931033731,-0.1251994619993412,0.013816051812706313,-0.06669134363413927,0.3498886411449866,0.06766277165489731,-0.1612361419761967,0.07008014425795042,-0.3776547633790337,0.3776547633790337,0.5979117524290728,-0.1062268186346792,-0.19826888517475594,-0.13080930808161395,-0.032865363855917984,-0.04385954311399608,0
54,-0.33908439702853727,0.1505995041477771,0.04338834154088442,-0.08341802643591995,-0.07016502127574682,-0.09617122618517007,-0.26192275813845817,-0.1696342690925781,-0.20209123385114935,-0.3973252458781268,0.3973252458781268,-0.09888944280799188,0.556612358404548,-0.20859589548716245,-0.1376226266329687,-0.03457718541158925,-0.04614400622396138,0
55,-0.2773447564109288,-0.1161965208957024,-0.1657027851781858,0.11871376658733886,0.21598669990582955,0.6808362543969846,-0.19289859916347923,-0.13874768480269395,-0.10376751303603184,0.12805726028794875,-0.12805726028794875,-0.08088389990084614,0.4552657695542091,-0.17061527551601774,-0.11256464229741783,-0.02828145780044744,-0.03774222075140748,1
56,-0.3297515422844655,-0.11726518637433407,-0.18370989673990343,0.3634136550542579,-0.0682338207916793,-0.09352423890881384,0.07423204497345114,-0.16496530759823785,-0.05022169876937857,-0.38638938790757826,0.38638938790757826,-0.0961676401726099,0.5412923308973323,-0.2028545661607428,-0.13383474374859336,-0.03362549358579863,-0.04487395277658458,0
57,-0.3429241496626566,-0.3196143855707539,-0.39195431705173345,-0.11816334231763197,-0.07143091508778807,-0.09790631523539328,-0.1439932012293208,-0.023286624029086354,-0.33337268016009713,-0.4044936548799316,0.4044936548799316,-0.10067357301205575,-0.113776068204081,0.3035973718714311,-0.14010556796589974,-0.03520101540913624,-0.046976520928291646,1
58,-0.19810196842228428,-0.18162772663474794,-0.020515925860063726,-0.13444238641724876,0.15633837019046995,0.7676865352116672,0.12882435579959778,-0.01354227732697519,0.0436512722034509,-0.23523226228687233,0.23523226228687233,0.3724251560164685,-0.06616618479638679,-0.12349702141567964,-0.08147803881222483,-0.020471061510084994,-0.027319076971946087,1
59,-0.3255098081138131,-0.12361695974822658,-0.18613188975471823,0.363536670218149,-0.0682569178727352,-0.09355589677146471,0.07277682467646311,-0.1650211481921955,-0.0502386987648908,-0.38652018033438496,0.38652018033438496,-0.09620019282398203,0.5414755578175987,-0.20292323223136308,-0.13388004667738426,-0.03363687578222094,-0.044889142565351405,0
60,-0.20250073474734245,-0.21142733068681585,-0.16402820908176008,-0.1690437062399239,-0.042462855730556234,-0.05820143468470862,0.046859406425686756,-0.10266020539106334,-0.16782720548040336,-0.24045549031512217,0.24045549031512217,-0.05984646005775983,-0.06763537557655867,-0.12623921798936685,-0.08328722251803743,-0.020925612349361897,0.8158521331790384,0
61,-0.3732430863994858,-0.2767384094562078,-0.3048038928617557,0.089655716334044,-0.0787931092506034,-0.10799725837454956,-0.10501996833074452,-0.19049394205596634,-0.22694209134269755,-0.4461837385249889,0.4461837385249889,-0.1110497300396987,-0.12550266451284603,0.33488834436269693,-0.15454587568684644,-0.03882909030992414,-0.05181826581903809,1
62,-0.2898248435676737,-0.2901777004239936,-0.3319396638191849,-0.14391852739274055,-0.06118318435060025,0.11856518601306201,-0.07090996936998997,0.4919482093192848,-0.30741073337754427,-0.34646357007678763,0.34646357007678763,-0.08623058754406553,-0.09745335261436192,0.2600422232969983,-0.12000552957872852,-0.030150953721628918,-0.04023710373265079,1
63,-0.29926485639224576,-0.10610880428660317,-0.17416815717106365,-0.016311101500100626,-0.06317600883661764,0.7494834463315139,-0.017024660830804884,-0.020595507752189827,0.20184844099794794,0.1409689865199526,-0.1409689865199526,-0.08903924204816531,-0.1006275487500438,-0.18781803093579807,0.40698639897062333,-0.03113301373519292,-0.04154768418732864,0
64,-0.3236665316444764,0.15457380438819332,0.06007571401600471,-0.20841739516212818,-0.06832730013739981,-0.09365236576087588,-0.26414529509052903,-0.16519130767916465,-0.22121612477156077,-0.3869187357699121,0.3869187357699121,-0.09629938844609828,0.5420338935468912,-0.20313247397685374,-0.1340180954081536,-0.033671560024750156,-0.04493542944162807,0
65,-0.334746492583675,-0.29731155010440546,-0.3054492307733841,-0.14978304534938305,-0.07066632423345577,0.13694229822343065,-0.26939475380203615,0.12477151109617475,-0.2035351004874679,0.1576826439613048,-0.1576826439613048,0.6335488754273305,-0.11255821818656664,-0.21008623550947506,-0.13860588906949883,-0.03482422652981195,-0.04647368797107727,1
66,-0.3211236016320298,0.17087833756167325,0.03343808893582087,-0.23994146182043039,-0.06824993573539258,-0.0935463267507133,-0.23700341076773176,-0.16500426784721328,-0.22096565017102932,-0.3864806424081367,0.3864806424081367,-0.0961903523128717,0.5414201691942887,-0.20290247480601184,-0.13386635181827736,-0.03363343499857867,-0.04488455076472003,0
67,-0.3174070541017067,-0.10404092940961654,-0.19136047611467316,0.3906849679013843,-0.06746004010388824,-0.09246366148447557,0.07708095562942677,-0.16309457886439277,-0.07376019368714468,-0.38200768037806593,0.38200768037806593,-0.09507708622307816,0.5351540031994519,-0.20055416814837532,-0.13231703978790946,-0.03324417597449895,-0.04436507612801789,0
68,-0.3016717348579106,-0.2422223667793133,-0.30657849881993027,0.0729548867931275,-0.06411573740640052,-0.08787981492811545,-0.16106917300459905,-0.15500923472285594,-0.3221451460290046,-0.3630698126569384,0.3630698126569384,-0.09036368025066181,0.5086239718843931,-0.19061178085512553,-0.12575747901082077,-0.031596110138545415,-0.04216569641314241,1
69,-0.22667179123117492,-0.21885961510563673,-0.16734434965279246,0.3014206780018521,0.6402811980580301,0.09335822965784403,-0.18612910551836134,-0.01570535707171429,-0.22483881619460966,-0.2728054214813267,0.2728054214813267,-0.06789796622579254,-0.07673477164954766,-0.14322294336440217,0.31035247084331746,-0.023740861517619144,-0.03168269622269614,1
70,-0.4473083565119736,-0.3364393038544137,-0.4220885020546954,-0.11302545964295253,-0.09506858552498636,-0.13030513317592282,-0.3403899365578584,-0.030992552809615024,0.13387373305640526,0.21213309289609553,-0.21213309289609553,-0.13398812228906798,-0.1514264497026661,0.4040627601851151,-0.1864688161186678,-0.04684961322246809,-0.06252182814750357,1
71,-0.31232408387278315,-0.17051359864094115,-0.12357094074451967,-0.24881139555039442,-0.06637973211747475,0.5678721817161848,-0.11608082626529216,-0.1604827752571519,-0.16746679045855578,-0.37589019293886217,0.37589019293886217,-0.09355451767118375,-0.10573047985573973,0.28212871403967626,-0.13019810901642845,-0.03271180230926425,-0.043654611888964204,1
72,-0.3993148613213338,-0.10743929226960594,-0.19831889698352081,-0.19963198462599446,-0.08486829832768641,0.16446390760201515,-0.03346954384181875,-0.205181606079328,-0.12312338356593276,-0.48058586582317414,0.48058586582317414,-0.11961200297659297,-0.13517930278546778,0.36070925727075165,-0.16646183413563387,-0.041822931618732684,-0.05581361218233437,1
73,-0.33536864405710415,-0.3881861651362888,-0.40573055199553365,-0.2837541901580432,-0.07127750276913966,-0.09769604164709998,-0.4923925660788534,-0.172323856889738,-0.12887867708678322,0.1590464087882492,-0.1590464087882492,-0.1004573561787222,-0.11353171111571897,0.3029453351909949,-0.13980466295844204,-0.035125414118209804,-0.04687562936070096,1
74,-0.31321814534352915,-0.1534433792122459,-0.20371648221120703,-0.15658911308458548,-0.06656975128022637,-0.09124339294790619,-0.04472854476429754,0.2567787249830667,-0.14415632669261896,-0.37696621927205654,0.37696621927205654,0.5968216334803698,-0.10603314479002961,-0.19790739927355203,-0.13057081518558508,-0.0328054433814503,-0.043779577937135467,1
75,-0.3187498037970261,-0.3619109313358715,-0.39437482208378233,0.2977618874909342,-0.06774542112212706,0.13128196157379984,-0.2604218573983977,0.11961423853503224,0.022767779633086817,-0.3836237147094042,0.3836237147094042,-0.09547929760089141,-0.10790576663665134,0.2879331978839136,-0.13287678999687566,-0.033384811182771916,-0.044552756873243636,1
76,-0.2964872646267831,-0.03948062687401038,-0.10774829557602045,-0.1980745954017331,0.537321643411854,-0.08636952996679348,0.26458424882903486,-0.020542645967934002,-0.36164701404438154,-0.3568301673138719,0.3568301673138719,-0.08881070807560755,-0.1003692714676276,0.26782299226199635,-0.12359623607375761,-0.031053105695289004,-0.04144104516952602,0
77,-0.3905095133571834,-0.07853544213110096,-0.14760217642538317,-0.17591861355894836,-0.08299685558842097,-0.11375909571926475,-0.23693230088548395,-0.20065711773097714,-0.209389471457148,-0.4699883995500113,0.4699883995500113,-0.11697442193737805,-0.13219844503667633,0.35275520689143636,-0.16279116090432774,-0.04090068829283888,-0.05458285839877781,0
78,-0.1616423419134661,-0.026357207293002873,-0.0924927079989108,-0.05683053017036304,0.2929432025055638,-0.04708793516433767,-0.02551436070729492,-0.011199676342037768,0.01154584936593522,-0.19454078063890573,0.19454078063890573,-0.04841884476355203,-0.054720475486858995,-0.10213397906910646,-0.06738361958244819,0.8808725334697194,-0.022593306329619662,0
79,-0.2889075686584119,0.0007905972870902942,-0.04911875886348612,-0.1701517860220719,0.23109105461982235,0.5252959339350766,0.0217111611050596,-0.14845057043370216,-0.28657132576577266,-0.347707805232024,0.347707805232024,-0.08654026260876349,-0.09780333136477298,-0.18254672148997417,0.3955639000841929,-0.030259233147878668,-0.0403816049828052,1
80,-0.3774799423993536,-0.12080141859740814,-0.24211056912741913,0.12862184477185562,0.6841040651791633,-0.10996345909819996,-0.10700959080670092,-0.19396207941758778,-0.001707953547467986,0.1790174194639071,-0.1790174194639071,-0.1130715041370372,-0.12778756908819555,0.34098532973934786,-0.15735954167417,-0.03953601367645333,-0.05276167043212882,1
